DeltaSVMScore,PWMFlankingScore,Label
0,-170494.2739,0
-0.649879,-178914.0581,1
0.667445,-171339.3421,0
0.886646,-179366.7646,0
-2.00257,-182456.2941,0
2.143556,-173713.5034,0
0.031145,-183997.3816,0
1.364166,-179983.1288,1
0.152827,-174970.7062,0
-2.644095,-190565.6497,0
-8.772291,-179805.0384,0
-0.099687,-174446.5208,0
-0.402232,-168745.5672,1
-3.249029,-168601.7023,0
2.116879,-176673.6192,0
0,-175344.706,0
1.50479,-172038.5287,0
0.546745,-161169.8725,0
-1.468866,-172659.3635,0
0,-179602.3933,1
-1.890486,-169972.2821,0
0.921116,-176152.3065,0
-3.857845,-174728.5732,1
0.140358,-169675.0895,0
0,-176608.7584,1
-1.993987,-168520.5358,0
-2.824102,-174609.8618,0
-0.788314,-163664.2876,0
0,-162926.049,0
0.891936,-178827.548,0
0,-186870.5191,1
-0.12514,-158396.3753,0
0.775449,-171164.5137,0
-1.760143,-167009.468,0
0,-159810.8707,0
0.490614,-167929.1388,0
-1.720364,-171823.4012,0
0.042543,-171030.2183,0
0.280833,-166169.233,0
1.576675,-172487.677,0
0.636166,-170710.103,0
-0.194209,-179385.8803,0
0,-173448.7864,0
-2.827234,-167725.9972,1
-4.16576,-179617.6048,0
0,-170543.4814,0
0.027019,-182842.6255,1
0,-166255.7091,0
4.297683,-167371.1124,0
-4.515043,-166993.4231,1
-16.249327,-172124.35,0
0.014341,-178977.1055,0
0,-177066.2944,1
-6.191782,-163580.2124,1
1.914988,-172265.4511,0
0.667222,-181575.0445,0
0,-175076.2405,0
0,-169703.1069,0
-0.531626,-176163.5033,0
-1.076064,-172997.8616,0
0,-174349.8258,0
0.196321,-169336.9526,0
-3.155073,-182698.8774,0
0,-180799.5371,1
0,-176602.3447,0
-0.130887,-185099.7515,0
0,-180167.1452,0
2.106893,-170927.7532,0
-2.648821,-170395.076,1
0,-174618.3997,0
0.483127,-187192.8225,0
-2.009506,-175990.9783,1
0.253135,-177223.8516,0
3.476901,-171274.4435,0
1.115713,-177743.234,0
-0.950024,-178268.5711,0
-1.23666,-177467.6107,0
0,-171948.8211,1
-0.097326,-158663.7598,0
0,-169091.4939,0
1.279852,-171324.8985,0
-0.838939,-170867.009,0
0,-164577.2802,0
0.325934,-179469.766,0
-3.571959,-169773.243,1
0,-178940.3564,0
3.858637,-175749.9758,0
0.071337,-168728.0963,0
1.193297,-176881.0241,0
-1.829741,-173815.2888,0
-1.875547,-167389.995,0
-2.866959,-177343.6189,0
-0.672851,-160709.3428,1
-0.284219,-176341.9399,0
-6.332061,-177397.0095,0
-4.873791,-174966.4803,0
-1.123242,-189228.4744,0
-2.35825,-184293.3134,0
0.458399,-189645.1599,0
0,-178266.459,0
-1.542981,-173658.8626,0
0.730655,-183248.0298,0
-2.779435,-177760.0341,0
-0.162209,-177313.5736,0
-0.973919,-185805.8193,0
-2.33866,-183272.4881,0
-4.201799,-175161.1806,1
-0.469865,-185656.9377,0
0.30334,-181026.9787,0
-1.504234,-181624.1519,0
1.211271,-177814.3814,0
0,-181183.282,0
0.571705,-173975.1012,0
0.042095,-177738.7757,0
0,-172675.6262,0
-2.725882,-185916.902,1
1.342674,-168192.1751,0
0,-182254.345,0
0,-166880.6305,0
0.325337,-172131.3258,0
1.807214,-172665.3828,0
1.157815,-169537.3189,0
0,-172067.5547,0
0.842964,-174819.9874,0
0.508889,-171363.951,0
-2.187478,-180763.3562,0
0,-171423.386,1
0.902311,-172721.7901,0
0.145111,-180611.4002,0
1.039406,-177177.5186,0
0,-173820.2382,0
0,-180755.7598,1
0.667445,-171339.3421,0
-3.547387,-179103.1645,0
1.308701,-179196.3528,0
1.305726,-176460.0105,0
0.676854,-183077.9332,0
2.143556,-173713.5034,0
-0.075376,-181808.6843,0
-5.540049,-176235.21,1
0.236597,-164397.2476,0
0.218176,-145428.7434,0
-0.544492,-179238.9439,0
0.359179,-176844.187,0
0,-175344.706,0
1.50479,-172038.5287,0
0,-171048.2551,0
2.028725,-176320.682,0
0,-187326.7319,0
-1.853961,-172688.7242,1
-0.277219,-173177.1024,0
-0.189312,-176330.9331,0
-0.096239,-165537.9002,0
0.140358,-169675.0895,0
0,-170044.9324,0
0.712277,-171605.4912,0
2.691269,-178080.8605,0
1.110605,-177145.5908,1
0,-181497.7574,0
0,-170801.7665,0
1.989569,-178288.6235,0
0,-169480.7953,0
-0.108514,-184919.889,0
0,-186870.5191,1
0.109331,-160276.0652,0
0.068526,-161762.1527,0
-0.194209,-179385.8803,0
-0.212764,-170044.872,0
0.240472,-163787.9328,0
0.96962,-181619.6238,0
0,-182855.3432,0
-6.191782,-163580.2124,1
1.914988,-172265.4511,0
0,-177845.108,0
-0.78271,-182231.9112,0
-0.33278,-177043.1191,0
-0.681902,-170486.0324,0
0,-169703.1069,0
2.144347,-162524.1896,0
2.239644,-169371.5503,1
0.615426,-178140.873,0
0.04643,-174892.2723,0
0,-191448.578,0
0,-180167.1452,0
2.106893,-170927.7532,0
0.543175,-172908.9866,0
0,-169830.0506,1
0,-182459.7046,1
-5.107501,-181004.3943,1
0,-185518.9387,0
0.276251,-183095.3768,1
-1.0709,-166222.9919,0
2.632385,-176615.7884,0
-0.237111,-164502.0101,0
0,-165450.4808,0
0,-179292.6735,1
1.003267,-193661.8388,1
-0.050602,-176135.7588,0
0,-192608.2149,0
0,-178940.3564,0
-0.410962,-181418.499,0
1.193297,-176881.0241,0
-1.875547,-167389.995,0
-0.717004,-172279.7428,0
-0.041032,-176035.4814,0
0,-187099.0637,1
-1.123242,-189228.4744,0
0.458399,-189645.1599,0
0.310806,-178116.5369,0
0.247362,-175122.0619,0
-1.542981,-173658.8626,0
0.730655,-183248.0298,1
0.297557,-171947.0134,0
0,-183769.1641,1
0.885619,-166278.738,0
0,-173431.0358,0
-0.973919,-185805.8193,0
0,-179574.577,0
0,-178966.5238,0
-0.127893,-170182.328,1
-0.861467,-181409.9687,0
-1.504234,-181624.1519,0
16.731479,-182324.7066,0
0,-165087.8198,0
-0.629739,-172936.3041,0
0.042095,-177738.7757,0
0,-170286.7025,0
0.977209,-170709.4159,0
-3.46338,-174003.2289,0
0,-172675.6262,0
1.847637,-169758.2641,0
1.342674,-168192.1751,0
0.96005,-163968.3621,0
-0.198139,-176885.8272,0
2.330159,-171029.8437,0
-1.096314,-165419.3028,0
-0.220371,-187415.7571,0
0,-180376.2074,0
0,-182254.345,0
-0.712794,-178119.5828,1
0.309612,-173529.069,0
-0.199218,-178861.2556,0
0,-181623.39,1
-0.361915,-179340.8841,0
1.807214,-172665.3828,0
-0.09534,-172908.6391,0
1.157815,-169537.3189,0
0.231546,-170900.6378,0
0.140636,-174818.9889,0
0.842964,-174819.9874,0
-0.175906,-175906.5471,1
0,-183405.0574,1
0.508889,-171363.951,0
-0.826704,-172232.43,0
2.447173,-158587.463,0
-2.944063,-180860.3193,0
0.091154,-174134.6944,0
-0.00692,-180034.0288,1
0,-176057.705,0
-0.651703,-163135.2316,0
0,-184536.9898,0
0.546969,-177166.0439,0
-0.486122,-174015.0888,0
0.145111,-180611.4002,0
-1.510267,-168008.032,1
1.039406,-177177.5186,0
0.257425,-182113.7026,0
0.667445,-171339.3421,0
-3.547387,-179103.1645,1
2.143556,-173713.5034,0
2.050702,-189226.9714,0
-0.075376,-181808.6843,0
0.031145,-183997.3816,0
0.152827,-174970.7062,0
-5.540049,-176235.21,1
-2.644095,-190565.6497,0
-8.772291,-179805.0384,0
-0.099687,-174446.5208,0
-1.994616,-172129.1492,0
-0.127166,-171649.2669,0
2.445509,-181489.5074,0
0.510538,-168846.5765,0
0,-175344.706,0
1.50479,-172038.5287,0
0.54084,-178515.4871,0
0.546745,-161169.8725,0
2.711843,-173236.5103,1
-1.468866,-172659.3635,0
-1.747813,-168997.5573,0
-0.886379,-176622.6229,0
2.028725,-176320.682,0
0,-187326.7319,0
-1.699552,-166094.3451,0
-1.890486,-169972.2821,0
-0.277219,-173177.1024,1
-0.189312,-176330.9331,1
-0.096239,-165537.9002,0
0.140358,-169675.0895,0
0.712277,-171605.4912,0
-1.993987,-168520.5358,0
0.729413,-177647.1969,0
-2.824102,-174609.8618,0
0.148776,-180257.4652,0
-1.594144,-174399.0866,0
0,-170801.7665,0
0,-171134.5302,1
0,-164266.378,0
0,-162926.049,0
0,-161322.229,0
0,-186870.5191,1
-0.876181,-176997.3399,0
0.886145,-171919.5071,0
-1.760143,-167009.468,1
-1.435547,-160994.8334,0
0,-159810.8707,0
-1.720364,-171823.4012,0
0.042543,-171030.2183,0
0.280833,-166169.233,0
1.576675,-172487.677,0
0.757447,-173414.9137,0
0.109331,-160276.0652,0
-0.082435,-160273.812,0
0.636166,-170710.103,0
-2.827234,-167725.9972,0
-1.264606,-169306.9207,1
1.001001,-171196.1846,0
0,-170543.4814,0
-4.515043,-166993.4231,1
0.014341,-178977.1055,0
-6.191782,-163580.2124,1
0,-177845.108,0
-0.78271,-182231.9112,0
0,-173850.5484,0
-0.681902,-170486.0324,0
-0.585196,-178011.1126,0
0,-178904.8066,1
0.48614,-184510.677,0
0,-180440.7159,0
0,-176940.1156,1
0.667222,-181575.0445,0
0,-175076.2405,1
0,-169703.1069,0
-2.230058,-174100.618,0
0.162079,-179382.853,0
0,-180799.5371,1
0,-176602.3447,0
0.615426,-178140.873,0
-0.130887,-185099.7515,1
0.086522,-193231.9187,0
-2.009506,-175990.9783,1
-1.719534,-176885.0913,1
0.253135,-177223.8516,0
3.476901,-171274.4435,0
0,-182459.7046,1
-0.950024,-178268.5711,0
-0.328799,-176470.3636,0
0,-174937.2395,0
0,-172641.5759,1
-0.237111,-164502.0101,0
0,-165450.4808,0
1.279852,-171324.8985,0
-0.838939,-170867.009,0
0,-164577.2802,0
0.871104,-174432.4978,0
0.445287,-176329.7079,0
-0.050602,-176135.7588,0
-0.524914,-175561.4851,0
0,-163081.9678,1
0.071337,-168728.0963,0
1.193297,-176881.0241,0
-1.829741,-173815.2888,0
-0.418358,-166787.9898,1
0.902811,-168371.1922,0
-0.284219,-176341.9399,0
0.525792,-176191.5229,0
1.341313,-183077.059,0
0.310806,-178116.5369,0
1.480159,-190436.3974,0
-1.542981,-173658.8626,0
2.44039,-175764.3759,0
-0.930914,-179149.4458,0
-1.721971,-185843.5428,0
-2.779435,-177760.0341,0
0,-171744.8749,0
-0.162209,-177313.5736,0
1.065811,-172189.3087,0
-2.297416,-179331.9645,0
-2.33866,-183272.4881,0
0.006982,-175770.8933,0
-0.514475,-176647.691,0
0,-171739.6244,0
-0.469865,-185656.9377,0
1.530191,-181200.4588,1
-0.103485,-178205.2116,0
0,-173177.0438,0
0.233684,-177043.1624,0
0,-171298.635,0
0.078899,-174036.1951,0
-2.761085,-181821.3788,1
-1.276562,-173269.6253,0
-2.121386,-166419.5633,0
-0.688285,-175716.3214,0
-6.174081,-166736.4272,1
-1.264516,-170193.7329,0
2.330159,-171029.8437,0
-12.65852,-169530.8427,1
0,-172777.6578,1
0,-167008.7674,1
0.661655,-166018.426,0
-0.363643,-179863.4774,0
0,-178957.3661,0
0.403139,-179412.2162,0
0,-190784.8225,0
0,-173298.213,0
1.807214,-172665.3828,0
0.990796,-177952.2461,0
-2.187796,-183452.3185,1
-5.268502,-181118.7103,0
-0.00692,-180034.0288,1
0,-189449.7256,0
0,-170252.2183,0
-0.486122,-174015.0888,0
-1.19409,-175066.5344,0
0.145111,-180611.4002,0
-0.926911,-180225.9812,0
-11.746369,-182104.2072,0
0.368408,-179822.9525,0
0,-184075.0166,1
-0.54644,-178365.7708,0
-0.080253,-174275.924,1
-5.540049,-176235.21,1
-2.846129,-181730.718,0
0,-162959.3771,1
-0.866381,-168167.0192,1
-1.318807,-162232.9267,0
0.436005,-166606.6067,0
0.306214,-158790.5773,0
-0.217273,-156779.064,0
1.292187,-167950.685,0
0,-180329.5786,0
1.476279,-182623.4444,0
0.510538,-168846.5765,0
0.54084,-178515.4871,0
0,-173602.4663,0
0,-177279.5438,1
0,-177681.8546,0
-0.277219,-173177.1024,0
0.712277,-171605.4912,0
-0.197455,-177516.7698,0
1.110605,-177145.5908,1
-2.824102,-174609.8618,0
0.148776,-180257.4652,0
1.032107,-175702.9763,0
-0.543126,-167479.447,0
0.962813,-164743.4083,0
0.494945,-166224.4487,0
-1.264606,-169306.9207,0
1.001001,-171196.1846,0
-13.9585,-177295.8382,1
4.297683,-167371.1124,0
-0.814562,-170385.2279,0
0.206786,-169195.5053,0
0,-187321.9226,0
-0.33278,-177043.1191,0
0,-172632.8855,0
0,-169704.4812,0
-0.97799,-181427.8354,0
0,-175076.2405,0
0,-169703.1069,0
0.688643,-176941.3852,0
-0.074877,-172776.993,0
0,-184781.545,0
0,-180167.1452,0
-1.970754,-174338.2717,1
0,-168477.944,1
-0.311434,-180240.1983,0
-2.103903,-176043.8107,0
-0.881635,-172457.4475,0
-10.271609,-172253.2263,1
0,-184891.4812,1
0.265038,-158623.2544,0
0,-159401.8979,0
0,-167877.5974,0
-1.047884,-173178.588,0
0,-174299.5655,0
0.501625,-174666.9927,0
-0.595355,-175058.7511,0
0,-163081.9678,1
1.703744,-169591.3213,0
0,-167575.5833,0
-1.875547,-167389.995,0
0.704516,-171047.2019,0
0.22493,-175429.207,0
-6.401688,-183444.5161,0
-0.483267,-190816.7065,0
-3.296396,-175636.82,0
0.525792,-176191.5229,0
0.023149,-175246.9733,0
6.143676,-178660.0628,0
-2.140901,-174389.9961,0
0.2283,-182917.4757,0
0.310806,-178116.5369,0
0.396693,-174886.6894,1
-1.12656,-184430.5699,0
1.592419,-182475.7544,0
0,-175700.7751,0
1.480159,-190436.3974,0
-1.542981,-173658.8626,0
2.44039,-175764.3759,0
-0.930914,-179149.4458,0
-0.048066,-193851.649,0
-1.721971,-185843.5428,0
-2.297416,-179331.9645,0
-2.431479,-183739.1061,0
-0.657788,-168539.7367,0
0.006982,-175770.8933,0
-0.469865,-185656.9377,0
-1.504234,-181624.1519,0
0.026759,-177315.589,0
-0.79353,-181452.652,0
1.211271,-177814.3814,0
-1.276562,-173269.6253,0
0,-181183.282,0
0,-177928.2716,1
0.060376,-164093.5337,0
2.330159,-171029.8437,0
0.090668,-169508.4007,1
0,-172777.6578,1
0,-182254.345,0
-0.363643,-179863.4774,0
-0.528942,-175022.8421,0
-0.025383,-175492.769,0
0.403139,-179412.2162,0
0,-173298.213,0
1.807214,-172665.3828,0
0,-172769.3585,0
-6.904063,-179857.642,1
0,-171025.0733,0
-1.551528,-173649.1414,1
0,-168236.3765,1
0.534506,-175298.8344,0
-5.268502,-181118.7103,0
0,-170252.2183,0
-0.959064,-170025.084,0
-11.746369,-182104.2072,0
-2.782223,-182028.6632,0
0.368408,-179822.9525,0
1.490543,-192099.3254,0
0,-171029.4837,1
0,-176444.6472,1
-11.935111,-180000.054,1
-0.54644,-178365.7708,0
1.474874,-174856.9056,0
-0.19125,-180689.7392,0
-5.540049,-176235.21,1
-0.498941,-171771.9291,0
-2.846129,-181730.718,0
0,-162959.3771,1
-0.866381,-168167.0192,1
-1.318807,-162232.9267,0
0.436005,-166606.6067,0
0.306214,-158790.5773,0
-0.217273,-156779.064,0
-1.739483,-162854.4953,0
-0.670384,-170244.8772,0
-0.058571,-180622.696,0
-0.115468,-185826.5155,0
0.54084,-178515.4871,0
0,-173602.4663,0
0.546745,-161169.8725,0
-1.468866,-172659.3635,0
0,-171534.0627,1
0,-177279.5438,1
2.028725,-176320.682,0
0,-187326.7319,0
0,-170044.9324,0
0.712277,-171605.4912,0
-0.197455,-177516.7698,0
0.148776,-180257.4652,0
-0.110891,-178215.8521,0
-0.543126,-167479.447,0
-0.477546,-170882.6702,0
0,-172278.8318,1
0.615328,-176955.6714,0
0,-180180.8171,1
0.109331,-160276.0652,0
-0.330571,-170876.5916,1
-0.194209,-179385.8803,0
0.240472,-163787.9328,0
1.001001,-171196.1846,0
-13.9585,-177295.8382,1
2.5594,-173421.999,0
0.324242,-166296.0398,0
4.297683,-167371.1124,0
3.068579,-171874.0236,1
0.206786,-169195.5053,1
-6.191782,-163580.2124,1
-0.78271,-182231.9112,0
-0.336138,-170354.2159,0
-0.783598,-176293.4031,0
-0.304028,-170636.2448,0
-0.531626,-176163.5033,0
0,-184781.545,0
0,-180167.1452,0
0,-182874.9937,0
-0.311434,-180240.1983,0
-2.103903,-176043.8107,0
0.236266,-168870.466,0
1.565806,-156608.2538,1
-0.468993,-166314.2258,0
0.265038,-158623.2544,0
0,-159401.8979,0
-0.560997,-168761.0725,0
0.605384,-175942.7825,0
0,-162931.4009,1
-0.418358,-166787.9898,1
0,-167575.5833,0
-0.01172,-177423.8082,0
-0.483267,-190816.7065,0
6.143676,-178660.0628,0
0.05274,-184984.609,0
-2.140901,-174389.9961,0
1.592419,-182475.7544,0
-0.930914,-179149.4458,0
-0.529944,-194358.0011,0
0,-171744.8749,0
-0.162209,-177313.5736,0
0,-179615.8466,1
-0.621935,-168307.1235,0
-0.657788,-168539.7367,0
0,-171739.6244,0
-1.504234,-181624.1519,0
-1.984596,-178573.2718,1
0.026759,-177315.589,0
-0.79353,-181452.652,0
0,-183812.5843,1
16.731479,-182324.7066,0
0,-172954.6401,0
-6.174081,-166736.4272,1
-0.687913,-168896.208,1
0,-185988.364,1
0.46436,-166511.7606,0
0.090668,-169508.4007,1
0,-172777.6578,1
0,-182254.345,0
0,-174544.0816,0
-3.284333,-173706.8408,0
-6.904063,-179857.642,1
0,-171025.0733,0
-0.306724,-158409.9398,0
0.534506,-175298.8344,0
-5.268502,-181118.7103,0
-0.817397,-168022.4253,1
-0.513102,-162946.1044,1
0,-171912.7729,0
-2.782223,-182028.6632,0
0,-176444.6472,1
-7.222627,-182103.9767,1
2.143556,-173713.5034,0
-11.935111,-180000.054,0
-0.670384,-170244.8772,0
1.292187,-167950.685,0
-0.058571,-180622.696,0
0.510538,-168846.5765,0
-0.115468,-185826.5155,0
-2.746372,-171113.1922,0
0,-171534.0627,0
0.474576,-166881.2069,0
0.339835,-170363.6747,0
-1.113982,-174780.7246,1
0.140358,-169675.0895,0
0,-170044.9324,0
0.712277,-171605.4912,0
-2.824102,-174609.8618,0
0.148776,-180257.4652,0
-0.350394,-162862.6713,0
-0.110891,-178215.8521,0
0.085038,-166759.0079,0
-1.576924,-175146.3989,1
0.494945,-166224.4487,1
-0.306314,-160485.0936,0
0.109331,-160276.0652,0
0,-159799.2835,1
-0.194209,-179385.8803,0
0,-184887.9154,1
0,-173448.7864,0
-1.264606,-169306.9207,0
2.5594,-173421.999,0
0.324242,-166296.0398,0
-6.498552,-174076.7947,1
-16.249327,-172124.35,0
0.206786,-169195.5053,0
0,-182839.9652,0
-6.191782,-163580.2124,1
-0.336138,-170354.2159,0
-0.97799,-181427.8354,0
0,-175076.2405,0
-0.783598,-176293.4031,0
2.144347,-162524.1896,1
0.355113,-167455.6974,0
0.411334,-175478.3283,0
0,-166329.84,0
0,-175299.6651,0
-2.293535,-176423.385,0
0,-191448.578,0
0,-180167.1452,0
-0.881635,-172457.4475,0
0.236266,-168870.466,0
-1.500369,-167262.4288,0
0.265038,-158623.2544,0
0,-159401.8979,0
-0.838939,-170867.009,0
-1.875547,-167389.995,0
0.960594,-178204.5981,1
1.676479,-178105.1693,1
0.190614,-175992.164,1
2.296263,-169896.5298,1
2.296263,-169896.5298,1
-0.757211,-169606.7803,1
-0.757211,-169606.7803,1
-1.981223,-167049.7355,1
-5.100131,-173126.1066,1
1.029109,-157570.1719,1
1.636509,-165517.8545,1
0.1689,-165452.4846,1
-0.802449,-167744.8526,1
-0.802449,-167744.8526,1
-3.602666,-167760.4072,1
-3.602666,-167760.4072,1
-0.263331,-171937.8617,1
-7.3211,-171153.5621,1
5.210342,-167737.3338,1
1.492211,-174664.9753,1
3.388143,-183499.0882,1
0.710754,-183667.3319,1
-0.567632,-183793.7142,1
-5.967233,-182849.5266,1
-6.739177,-181393.7645,1
-0.294885,-169946.3878,1
0.678135,-183667.7153,1
-0.329432,-174861.8703,1
1.877052,-173120.5324,1
0.666194,-175193.6504,1
3.601134,-174841.9726,1
3.601134,-174841.9726,1
6.392341,-175042.0599,1
1.208682,-173000.1989,1
1.208682,-173000.1989,1
1.856181,-164378.7855,1
1.856181,-164378.7855,1
0.713121,-164237.4093,1
0.713121,-164237.4093,1
-0.373977,-164124.7087,1
8.648987,-174468.6229,1
0.838713,-179031.1997,1
17.402636,-169139.0972,1
-1.259199,-166345.4132,1
-1.259199,-166345.4132,1
0.408254,-162751.5125,1
8.321695,-162768.9036,1
9.078473,-163880.1019,1
-0.887415,-166048.9415,1
-0.806822,-171093.696,1
-0.806822,-171093.696,1
-0.556836,-179848.3498,1
0.655623,-167206.5284,1
0.958755,-167168.1984,1
-1.703827,-166706.9726,1
-6.976697,-182392.3316,1
0.303399,-165593.8831,1
-2.277283,-168451.2316,1
0.546724,-168310.8399,1
8.119281,-178015.706,1
8.119281,-178015.706,1
-2.031706,-169141.5583,1
-5.123432,-164316.5088,1
-5.123432,-164316.5088,1
0.669942,-183892.8905,1
5.313763,-172776.3129,1
5.313763,-172776.3129,1
0,-166642.5482,0
-0.236012,-168183.1813,0
-2.072502,-167526.4035,0
-0.093153,-169498.4965,0
-1.084914,-162418.4424,1
1.154345,-172196.1726,0
0,-169357.2136,0
-4.950204,-170153.2972,0
0.584587,-172837.911,0
0.847732,-188296.6439,1
-16.289552,-178695.4665,1
-1.219344,-170757.8502,0
0,-171358.288,0
-0.822829,-165817.5601,0
-0.391736,-170278.9497,0
0.879763,-173141.7785,0
-0.540683,-167538.8128,0
-1.159426,-163655.8604,1
0.154712,-166883.0613,0
-0.242199,-162939.1254,0
0,-161397.1971,0
-0.340551,-156371.2983,0
-2.470241,-157497.2363,0
-1.457449,-158472.068,0
1.083002,-158172.4613,0
0.501477,-168007.6398,0
0.708747,-162180.9733,0
0.714619,-163641.3615,0
2.234685,-172733.1654,0
-0.335457,-162154.4045,0
0.915797,-169917.8853,1
0,-168510.2632,0
0.200833,-160515.1557,0
0,-168999.1052,0
-1.545216,-165877.3698,0
-1.311279,-176165.9842,0
0.863451,-165679.9198,0
0.126116,-170103.3011,0
0.989683,-174577.0534,0
0,-173947.9825,0
-0.053297,-164084.8635,0
0,-178572.4628,0
-2.435955,-180449.3492,0
-1.008404,-178892.4532,0
0,-176084.5218,0
0.082173,-176457.9348,0
-0.025096,-171909.2155,0
2.368759,-181517.0144,1
0,-174555.4813,0
0.084824,-165058.7256,0
0.739148,-171364.6224,0
-0.463743,-164800.6519,0
-0.091957,-178949.1894,0
0,-179952.0558,0
-3.643597,-174876.5547,1
-0.887081,-172484.355,0
0,-174933.7269,0
2.716407,-175061.5871,1
-0.792126,-178856.5926,0
-1.6111,-173560.1679,0
0,-178756.5881,0
0.040797,-172062.0554,0
0.338661,-164000.2198,0
0.874764,-166475.7301,0
0,-171758.8781,0
0,-179645.3788,0
0,-180904.5863,0
-0.846852,-174483.3525,0
-1.182146,-169186.1082,0
-1.652156,-163886.1149,1
-0.026645,-180618.2238,0
-0.415511,-160071.0612,0
0.185246,-174157.3355,0
0,-173737.0379,0
0.103094,-174147.1803,0
0.58819,-174441.3542,0
4.03879,-166542.8181,0
0.869758,-175518.4993,0
0.199146,-182663.2941,0
4.782668,-167894.9472,1
-9.187088,-158039.112,1
0,-169164.8818,0
0.851687,-177113.0448,0
1.081874,-184035.7878,0
0.015751,-171160.1562,0
0,-169299.4041,0
-1.788119,-173635.6668,0
-0.759062,-177968.2667,0
-0.449032,-162454.2705,0
1.19354,-165720.3449,0
0,-179047.1696,0
2.18887,-164509.7609,1
0,-166962.0544,0
0,-156721.123,0
0,-168425.4311,0
0,-173188.3889,0
1.345114,-169965.907,0
-3.308287,-177260.1785,1
-1.157063,-180837.6771,0
0.516607,-182812.4587,0
-0.183551,-189173.3842,0
-0.88606,-195668.1058,0
0.15107,-177870.4997,0
0.025343,-192874.7839,0
0,-188759.5742,1
-4.053497,-169650.2706,0
0,-177847.4324,0
-1.117514,-167375.1834,1
0,-169357.2136,0
-0.280815,-156727.35,0
-0.724577,-176149.2618,0
-1.219344,-170757.8502,0
0,-171213.9509,0
1.079634,-178762.4599,0
0.132597,-172259.907,0
-0.391736,-170278.9497,0
-0.222629,-170233.4526,0
0,-173915.8057,0
-0.540683,-167538.8128,0
0,-166775.8114,0
-6.196958,-167757.9671,1
-0.749172,-165097.254,0
-1.195809,-162017.2052,0
0.314595,-155144.0093,0
-1.069024,-171893.9816,0
-0.542814,-160246.7752,0
-0.067836,-163516.9347,0
0.25895,-171093.6377,0
0.126116,-170103.3011,0
0.644666,-174826.4848,0
0,-164703.5179,0
0,-179918.4869,0
0.547802,-171735.1839,0
0,-172339.7221,0
-0.830393,-183475.3646,1
1.680509,-176344.7837,0
0.082173,-176457.9348,0
-0.025096,-171909.2155,0
0,-179952.0558,0
-0.887081,-172484.355,0
-0.574581,-167500.6249,0
-0.792126,-178856.5926,0
1.049071,-169205.3482,0
0,-167225.8092,0
0,-179946.2183,0
0,-178771.9298,0
-1.086285,-178775.8061,0
0,-171758.8781,0
0,-168751.0962,0
-0.759044,-178081.3917,0
0.626518,-171396.9483,0
-0.711358,-167875.9915,0
0,-174351.1802,1
0,-161265.0079,0
-0.586934,-174418.7868,0
1.741385,-165917.0877,0
0.305188,-166541.9781,0
0,-173737.0379,0
0,-166752.8172,0
-1.717635,-174191.1524,0
4.03879,-166542.8181,0
0,-166051.8386,0
-16.079951,-170861.5252,0
0.650285,-179879.672,0
0.199146,-182663.2941,0
-0.23621,-171770.1152,0
-1.191203,-169758.3439,0
1.081874,-184035.7878,0
-1.404667,-164928.3199,0
2.278528,-176994.6317,0
-1.788119,-173635.6668,0
-1.424356,-166151.5718,0
0.905062,-168531.991,0
0,-170236.9045,0
-0.25,-164629.9635,0
-0.491167,-175110.6106,0
0,-179047.1696,0
2.18887,-164509.7609,0
0,-166962.0544,0
-0.686965,-176925.7471,0
0.183088,-184291.8157,0
-0.871922,-176006.2433,1
1.345114,-169965.907,0
-1.671224,-167141.4666,0
0.741563,-165492.3712,0
0.025275,-179614.9852,0
-1.411504,-176533.4426,0
-1.045326,-174429.2582,0
2.943108,-174601.5703,0
-1.157063,-180837.6771,0
-0.183551,-189173.3842,1
-3.893193,-177425.7863,0
-0.353453,-176198.2092,0
0,-181436.4412,0
0,-185788.4731,0
-0.236012,-168183.1813,0
-4.053497,-169650.2706,0
0,-177847.4324,1
0,-166662.0801,0
-1.117514,-167375.1834,1
-1.084914,-162418.4424,0
0,-169357.2136,0
0.584587,-172837.911,0
-0.724577,-176149.2618,1
1.079634,-178762.4599,0
-0.822829,-165817.5601,0
-0.391736,-170278.9497,0
-0.222629,-170233.4526,0
-0.540683,-167538.8128,0
0,-166775.8114,0
-0.493611,-164934.9341,0
-1.159426,-163655.8604,1
-2.470241,-157497.2363,0
-0.749172,-165097.254,0
-1.195809,-162017.2052,0
0.501477,-168007.6398,0
-0.561615,-155109.9306,0
0.314595,-155144.0093,0
2.234685,-172733.1654,1
0.915797,-169917.8853,0
0,-168510.2632,0
-1.069024,-171893.9816,0
1.638314,-167560.4611,0
-1.545216,-165877.3698,0
0,-165618.3207,0
1.527689,-164999.3165,0
-1.311279,-176165.9842,0
2.011596,-167742.9645,1
0,-171122.2932,1
0,-173947.9825,1
0,-172339.7221,0
-0.181681,-169411.917,0
-0.384728,-183693.5031,0
0.084824,-165058.7256,0
-3.643597,-174876.5547,1
-0.887081,-172484.355,0
0,-174933.7269,0
-0.358854,-169367.8031,0
0,-180082.195,0
1.049071,-169205.3482,0
0,-178756.5881,0
0.040797,-172062.0554,0
0.338661,-164000.2198,0
0,-179946.2183,0
1.714083,-164723.7078,0
2.256763,-190368.7448,0
1.262355,-183197.5426,0
