DeltaSVMScore,Label
0.690608,0
0.000000,0
-0.257976,0
0.000000,0
-2.124189,0
-0.134563,0
0.000000,0
-1.716575,1
-0.827442,0
2.869500,0
-0.555853,0
-0.170889,0
2.825736,1
2.365443,1
1.281511,0
2.454901,0
-1.043103,0
-2.358477,0
0.030100,1
0.000000,0
0.146828,1
0.000000,1
0.000000,0
0.911066,0
-1.636323,0
-0.125066,0
1.292601,0
-0.030916,0
5.335355,0
0.030203,0
0.044946,0
-0.410685,0
0.000000,1
0.000000,0
0.577245,0
-0.015110,0
-9.964512,1
0.000000,0
2.060789,0
0.057459,0
0.000000,1
1.476236,0
-2.263350,0
-0.232509,0
0.166461,0
1.421481,0
0.856153,0
1.873531,1
0.000000,0
0.000000,0
-0.867860,0
0.171608,1
0.000000,0
0.000000,0
0.108749,0
1.769132,0
0.000000,1
0.000000,0
-4.538021,1
-0.805817,0
1.169260,0
3.751781,0
-4.469510,0
0.246703,0
-3.542825,0
-0.706049,0
-1.773821,0
0.883740,1
-0.255042,0
0.289499,0
-0.137815,0
-1.406665,0
-1.232149,1
-1.210015,0
-0.783801,0
0.516134,0
0.000000,0
0.226948,0
0.000000,1
0.832387,0
0.000000,1
-0.668935,0
-2.395672,0
-3.354285,0
-0.559652,0
-4.416383,0
-0.676576,0
0.108464,0
-2.962233,1
-1.187965,0
-0.186502,1
1.034026,0
0.928363,0
0.245351,0
0.000000,0
-2.535285,0
-2.124189,0
-0.134563,0
-1.716575,0
-0.827442,0
-0.170889,0
1.281511,0
-3.829092,0
1.168714,0
4.930676,0
2.454901,0
1.198921,0
0.030100,0
0.000000,0
0.000000,1
-1.214931,0
0.000000,1
0.000000,1
-0.030916,0
5.335355,0
-1.456529,0
0.030203,0
-1.246177,0
-0.410685,0
0.000000,1
-0.195333,0
0.000000,0
0.000000,0
0.048899,0
0.577245,0
1.688927,0
0.055153,0
2.060789,0
-1.851303,1
-1.020119,0
0.000000,0
0.618748,0
-7.928335,0
0.000000,0
1.130234,1
1.227789,0
-0.867860,0
1.508000,0
-0.426675,0
2.078245,0
1.769132,0
-1.896107,0
0.000000,0
-1.669618,0
0.051184,0
-4.538021,1
-2.345883,1
1.657885,0
-0.242930,0
0.000000,0
-1.773821,0
0.781436,0
0.883740,0
-0.888525,0
-0.774080,0
-0.310305,0
0.000000,0
-0.273051,0
-1.210015,0
0.639736,0
-3.113802,0
-0.110742,0
-0.180943,1
-0.668935,0
-1.148435,1
-4.416383,0
-0.676576,1
0.000000,0
-1.153013,0
1.034026,0
3.385214,0
0.928363,0
0.000000,0
0.000000,0
-2.535285,0
0.000000,0
4.707562,0
0.000000,0
0.161357,0
-0.170889,0
0.135703,0
-1.542007,0
1.281511,0
-3.829092,0
0.000000,0
1.168714,0
4.930676,0
2.454901,0
1.198921,0
0.076562,0
0.000000,0
-0.836885,0
-1.214931,0
1.097605,0
-1.636323,0
5.335355,0
0.378130,1
-1.456529,0
-0.938621,0
0.044946,0
-1.246177,0
-0.410685,0
-1.487763,0
0.000000,0
0.000000,0
1.688927,0
0.113835,0
-0.959251,0
-0.015110,0
0.055153,0
0.000000,0
-0.094797,0
-1.851303,0
-1.020119,0
0.618748,0
-7.928335,0
0.000000,1
0.268412,0
0.551745,0
-1.380215,0
-0.232509,0
-6.090853,1
0.000000,1
-0.415785,0
0.282011,0
0.856153,0
1.130234,0
1.508000,0
0.000000,0
0.000000,0
0.108749,0
1.769132,0
0.000000,0
-0.370944,1
0.000000,0
-1.669618,0
0.051184,0
0.891769,0
-4.469510,0
-2.345883,1
-0.242930,0
0.000000,1
-3.542825,0
2.073620,0
0.000000,1
0.809645,0
0.000000,0
1.021749,0
-0.800506,0
1.998613,0
0.781436,0
0.883740,0
-0.255042,0
-0.310305,0
-1.120863,0
-1.232149,0
0.000000,1
-0.835921,0
0.639736,0
-0.110742,0
-0.180943,1
0.014798,0
-1.515888,1
2.146757,1
1.382341,1
0.372207,1
1.699962,1
1.366113,1
1.354856,1
2.086194,1
0.227997,1
0.227997,1
-0.991565,1
-3.321123,1
0.368020,1
0.457274,1
1.719679,1
-2.173944,1
0.471585,1
-1.657219,1
2.917574,1
2.917574,1
-4.034306,1
-0.277519,1
-5.909200,1
-5.909200,1
-0.364556,1
0.841553,1
-0.973912,1
-0.395327,1
-0.897317,1
-1.855466,1
-0.144150,1
10.931000,1
10.931000,1
-2.838593,1
-2.838593,1
-1.761392,1
0.677980,1
-0.547263,1
0.657978,1
-9.519979,1
2.950943,1
-1.930362,1
6.822345,1
6.822345,1
-2.385228,1
5.064634,1
-5.134737,1
-5.134737,1
-5.134737,1
0.308080,1
0.343219,1
-14.503795,1
-0.024654,1
1.924359,1
-0.113315,1
3.568827,1
-0.420823,1
2.607875,1
-0.363456,1
-2.786099,1
-4.621434,1
-4.621434,1
-0.629169,1
-0.656022,1
0.368298,1
0.677393,1
1.074591,1
-0.895608,1
0.589120,1
0.565729,1
-0.747229,1
-2.426876,1
9.168800,1
-3.149993,1
1.755358,1
-5.572982,1
-2.798069,1
-2.798069,1
-10.559682,1
-5.963649,1
2.146037,1
0.578657,1
-1.071718,1
-1.071718,1
-1.071718,1
-0.995099,1
-0.995099,1
-0.995099,1
1.124685,1
1.818632,1
2.725957,1
-0.111572,1
-0.143322,1
-1.724887,1
4.716117,1
0.006399,1
-9.885510,1
0.655843,1
1.245716,1
-0.520685,1
1.807499,1
-0.980885,1
-0.700707,1
6.159519,1
-0.175540,1
0.587598,1
-0.455629,1
-1.064387,1
1.483339,1
0.938978,1
1.699389,1
-2.356349,1
-1.212542,1
0.000000,0
0.000000,1
-1.762511,0
-0.977149,0
2.379752,0
2.038250,0
0.585960,1
0.000000,1
-8.971473,1
0.821953,1
0.000000,1
0.919474,1
-1.032789,0
0.655527,0
0.000000,0
1.392240,0
-0.202708,0
-1.293263,0
7.451116,1
-3.431818,0
0.361189,0
2.624101,0
0.610547,0
-10.137410,1
-0.746068,1
0.000000,0
0.000000,0
-1.060488,0
0.755187,0
1.020870,0
2.598372,0
0.000000,0
0.000000,0
-2.246333,0
1.471775,1
-0.681231,0
-4.977405,0
-0.353502,0
-2.047662,0
-2.011875,0
0.000000,0
-2.018423,0
-0.454749,0
0.000000,0
-6.691981,0
-1.165055,0
0.000000,0
0.000000,0
-2.262337,0
-1.542900,0
1.051111,0
-1.008736,0
0.000000,0
-1.769858,1
0.141941,0
-0.015455,0
-2.159035,0
0.645020,0
0.000000,1
-2.309294,0
-1.710781,0
0.000000,0
-1.661813,0
0.885804,0
-0.627532,0
-0.808789,0
0.801534,1
-2.835762,0
0.000000,0
-0.548073,0
2.117875,0
0.132394,0
0.000000,0
-2.545585,0
0.000000,0
0.000000,0
1.880941,0
-0.084271,0
4.523189,0
0.000000,0
0.740334,0
0.000000,0
-0.488791,0
0.778512,0
2.539042,0
0.000000,0
0.000000,0
-1.854135,0
0.000000,0
0.772362,1
2.366777,0
0.000000,0
-1.233445,0
2.434096,0
-10.454447,0
-0.418720,0
0.000000,1
-0.669145,0
2.423980,0
-2.200082,0
0.000000,0
0.466924,0
0.550882,0
0.001926,0
-1.093173,0
0.000000,0
-4.312679,1
0.000000,1
0.000000,0
0.000000,1
1.385962,0
2.265542,0
0.000000,0
0.000000,1
0.000000,0
0.214562,0
0.000000,0
2.038250,0
1.832204,1
-4.880889,1
0.000000,0
0.566220,0
-6.270772,0
-0.172349,0
-3.248352,1
0.000000,1
-0.202708,0
7.451116,1
-3.431818,0
0.414926,0
0.236440,0
-0.251071,0
-10.137410,1
0.000000,0
0.000000,1
1.169739,0
0.079717,0
-0.966393,0
1.020870,1
0.325541,0
0.250000,0
-3.245618,0
-2.246333,0
-4.977405,0
-7.597671,0
-8.013921,0
1.043675,0
-0.353502,0
0.000000,1
-1.596321,0
-0.098220,0
0.000000,0
-0.081042,0
0.000000,0
1.985401,0
-0.035535,0
2.580506,1
-8.234360,1
0.141941,0
0.000000,0
0.413262,0
0.012939,0
-2.159035,0
0.000000,0
0.064065,0
0.433132,0
-0.458450,0
0.000000,0
0.030025,1
-1.608003,0
0.000000,0
-0.164303,0
-5.054149,0
0.645020,0
1.380921,0
1.059986,0
0.000000,0
-0.128025,0
-0.638497,0
1.463124,0
1.018895,0
-1.635726,0
0.412670,0
-4.451726,0
0.185635,0
0.000000,0
0.000000,0
0.772362,0
0.000000,0
2.366777,0
1.146319,0
0.000000,0
-4.537514,0
0.000000,0
-12.457171,0
-4.723361,0
-1.545058,0
0.420139,0
-2.494165,0
-0.339367,0
0.221275,0
1.677461,0
-2.200082,0
-0.636111,0
0.000000,0
0.000000,0
-9.446339,0
0.466924,0
0.060746,0
0.000000,1
-0.112435,0
0.258620,0
0.000000,0
-2.943133,0
0.000000,1
0.000000,0
0.000000,0
0.000000,0
-0.977149,0
0.000000,1
0.821953,1
0.221787,0
-2.240444,0
0.000000,0
0.000000,0
0.000000,1
0.817241,1
-1.032789,0
-0.618041,0
1.128091,1
0.655527,0
-6.270772,0
-1.293263,0
0.361189,1
2.194135,0
0.610547,0
0.236440,0
0.285584,0
1.528194,0
-0.251071,0
-2.899549,0
-0.746068,1
0.000000,0
0.040303,0
0.755187,0
0.000000,0
1.020870,0
2.598372,0
0.325541,0
1.098598,0
-1.546074,0
-3.245618,1
0.000000,0
0.736309,1
-2.246333,0
0.848999,0
0.377889,0
-8.013921,1
1.043675,0
-1.177911,1
-2.047662,0
-2.011875,0
-2.018423,0
-1.596321,0
-0.081042,0
0.000000,0
1.985401,0
-2.262337,0
-3.133416,1
0.304287,0
1.051111,0
-1.008736,0
-0.035535,0
-0.015455,0
0.000000,0
0.000000,0
-1.637132,0
0.413262,0
0.012939,0
-2.159035,0
0.000000,0
2.628298,0
1.632327,0
-1.281803,1
0.754441,0
0.030025,0
0.350141,0
-5.054149,0
0.000000,0
-1.710781,0
-1.661813,0
1.059986,0
-0.627532,0
0.000000,1
0.397729,0
1.018895,0
1.067356,0
1.366685,0
-1.135360,0
1.079749,0
-1.169499,0
0.185635,0
-1.119591,0
-2.375717,0
0.000000,0
0.000000,0
1.880941,0
0.613715,0
0.000000,0
-3.686233,1
-0.402169,0
-1.375206,0
0.000000,0
0.772362,0
0.000000,0
2.366777,0
0.000000,0
-1.233445,0
0.579697,0
-4.537514,0
-0.734803,0
2.434096,0
-2.489634,0
-4.723361,1
-1.545058,0
0.000000,0
0.420139,0
-2.494165,0
0.712490,0
-0.594885,1
0.169886,0
-0.418720,0
0.000000,0
-0.669145,0
2.423980,0
-2.200082,0
-0.636111,0
0.000000,0
-9.446339,0
0.000000,1
-2.561878,0
0.741302,0
-0.336544,0
0.000000,0
2.502573,0
-2.240444,0
0.000000,0
-2.848751,0
1.128091,0
0.000000,1
-0.647264,0
-6.270772,0
0.000000,1
7.451116,1
0.000000,1
-0.558952,0
-0.759284,1
0.079717,0
0.000000,0
0.000000,0
1.020870,0
-0.079860,0
0.000000,1
0.000000,0
0.170644,0
0.153794,1
-3.245618,1
-4.977405,0
-3.683441,1
-8.013921,0
0.000000,1
0.000000,0
-0.585085,0
0.000000,1
0.615303,0
-0.873543,0
0.499882,0
0.000000,0
2.673411,0
0.304287,0
0.000000,0
0.000000,0
-0.425854,1
1.641153,0
0.141941,0
-0.015455,0
-0.934327,0
0.000000,1
4.603599,0
-0.961885,1
1.040104,0
-0.838312,0
-11.569703,1
0.000000,1
-1.030160,0
-2.159035,0
-3.387678,0
0.641805,0
-2.352340,0
0.498291,1
0.000000,1
-5.054149,0
0.645020,0
0.000000,0
0.085097,0
0.362073,0
0.000000,0
-1.800070,0
0.000000,0
0.000000,1
1.079749,0
0.000000,0
-0.565202,0
-0.291161,0
1.947442,1
-0.058085,0
0.000000,0
0.000000,0
2.323410,0
0.000000,1
0.000000,0
0.221523,0
2.197938,0
-1.206676,0
-0.084271,0
0.881572,1
-0.068990,0
0.246028,1
2.539042,0
1.024138,0
-0.803685,0
-11.909052,0
0.772362,0
0.864319,0
0.562572,0
0.000000,0
0.000000,0
0.000000,0
-1.233445,0
0.800457,0
0.001294,0
1.465988,0
0.000000,0
0.000000,0
2.285300,0
-4.312679,1
0.000000,0
0.327319,0
-3.570088,1
-1.823504,0
2.502573,0
0.471273,1
0.000000,1
-0.618041,0
1.128091,0
-0.853683,0
-6.270772,0
0.000000,0
0.885384,0
0.000000,0
0.072857,0
-8.904173,1
-1.414161,0
-0.558952,0
0.751586,1
-0.545675,0
0.492095,0
1.020870,0
0.000000,1
-0.079860,0
0.495244,0
-0.641616,0
-3.245618,1
-2.246333,0
-4.977405,0
-1.547208,0
-0.353502,0
0.510276,0
-0.584259,0
-9.430225,1
-2.262337,0
0.615303,1
-0.873543,0
0.499882,0
2.673411,1
0.000000,0
-1.572508,0
1.641153,0
0.141941,0
-0.015455,0
-6.011500,1
-0.838312,0
2.128085,0
0.000000,0
0.136495,0
-0.133334,1
-2.352340,0
1.529884,1
0.000000,0
0.085097,0
-0.838946,0
-13.148612,0
-1.543884,1
1.497117,1
0.000000,0
-2.804864,0
-0.058085,0
0.000000,0
2.197938,0
-0.623289,0
-1.206676,0
2.095621,0
-0.084271,0
0.881572,0
0.000000,1
-0.803685,0
0.772362,0
0.864319,0
0.000000,0
0.000000,0
1.771213,0
0.000000,0
0.000000,1
0.000000,0
2.434096,0
1.375876,0
0.712490,0
-0.283727,0
0.800457,1
0.001294,0
1.597805,0
-1.419732,0
1.046411,0
-0.013414,0
-0.236278,0
0.327319,0
-2.561878,0
0.000000,0
2.947847,0
-1.605890,1
-0.977149,0
0.464676,1
-1.293759,0
0.000000,0
0.000000,0
1.128091,0
0.000000,0
0.885384,0
0.072857,0
-8.904173,1
0.000000,0
-2.864513,0
0.626368,0
-5.721318,1
0.000000,0
0.000000,0
0.170644,0
0.495244,0
-0.633440,0
-0.641616,0
-0.942355,0
-4.977405,0
-1.547208,0
-3.683441,1
-0.353502,0
0.461428,0
0.000000,0
0.000000,0
0.929378,0
-9.430225,1
2.417499,0
-6.691981,0
-2.262337,0
0.000000,0
0.000000,0
1.641153,0
0.141941,0
-0.015455,0
0.000000,0
1.040104,0
-6.011500,1
2.128085,0
-3.387678,0
0.296033,0
0.000000,1
0.000000,1
5.370111,0
0.000000,1
-5.048141,1
-0.975715,0
0.000000,0
0.000000,0
0.000000,0
1.644957,0
0.000000,0
0.362073,0
0.013180,0
-13.148612,0
-2.835762,0
1.018895,0
-1.800070,0
0.000000,1
-4.451726,0
-2.804864,0
0.000000,0
0.000000,0
0.221523,0
2.197938,0
0.796276,0
-0.084271,0
0.881572,0
-0.041107,0
0.246028,0
0.778512,0
1.024138,0
-9.549674,1
0.704043,0
-2.423278,0
0.000000,0
0.408350,0
1.771213,0
0.000000,0
0.000000,0
-15.986548,0
0.000000,1
-0.146798,0
0.000000,1
0.712490,0
0.000000,0
0.169886,0
-0.093497,0
-0.669145,0
1.465988,1
1.597805,0
5.319069,1
0.000000,1
1.046411,0
0.000000,0
1.735954,0
0.000000,1
-2.561878,0
-0.022579,1
-1.163318,1
0.638426,1
-1.587129,1
3.594034,1
1.306398,1
-3.178163,1
0.664388,1
2.570046,1
0.273460,1
-0.174324,1
-0.152391,1
-0.420742,1
-0.207760,1
-2.060524,1
-0.523956,1
1.370930,1
-0.657344,1
0.402266,1
6.344006,1
1.165376,1
1.165376,1
1.165376,1
0.153736,1
-2.640496,1
2.672137,1
5.639623,1
5.639623,1
5.639623,1
0.825950,1
0.825950,1
-2.916372,1
-0.155978,1
-0.155978,1
-0.155978,1
0.881919,1
3.131378,1
1.856474,1
0.039006,1
2.999543,1
0.101888,1
-0.427476,1
-0.177692,1
1.328327,1
0.339796,1
2.256149,1
-2.719719,1
4.368503,1
1.892421,1
-2.859258,1
-0.375843,1
0.110171,1
1.216753,1
-2.427963,1
-0.143192,1
-0.369563,1
-2.220823,1
2.692765,1
-0.021844,1
-5.273930,1
-1.152887,1
-4.569552,1
-3.186127,1
5.656853,1
0.008488,1
0.746284,1
-3.265360,1
-3.265360,1
-0.302805,1
-0.302805,1
-1.681101,1
-0.353476,1
1.576581,1
-2.463051,1
2.357500,1
1.710496,1
1.710496,1
1.160349,1
-0.763491,1
0.451715,1
0.150813,1
-1.202040,1
-0.163844,1
3.581733,1
-0.198179,1
-0.226497,1
1.582948,1
-0.751124,1
-1.424844,1
-1.738727,1
0.927891,1
-0.643047,1
0.305502,1
-17.826010,1
0.272744,1
0.272744,1
3.578117,1
3.578117,1
-0.351510,1
-0.798582,1
0.178018,1
0.848425,1
0.722979,1
-3.214648,1
0.948867,1
1.260986,1
-0.017363,1
-0.823610,1
0.568896,1
-0.115795,1
-0.881646,0
2.831287,0
-0.412652,0
-0.640823,0
0.000000,1
1.024899,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
-1.353581,0
3.110305,0
-1.107199,0
0.784484,0
0.000000,1
0.000000,1
0.179103,0
0.000000,0
0.228381,0
0.050827,0
-0.193229,0
-0.300380,0
0.159273,1
-0.381159,0
-7.979783,1
-0.530465,0
-0.299788,0
-1.085439,0
1.668725,0
0.319531,0
-0.496076,0
0.000000,0
0.203733,0
-0.723949,0
-0.859646,0
-0.079427,0
0.000000,0
0.620007,0
0.000000,0
0.000000,0
0.000000,1
-0.226988,0
-2.075834,1
-0.830760,0
0.058317,0
-1.403134,0
-0.043307,0
-2.530031,0
-1.814158,0
-1.880158,1
-2.037974,0
-0.272157,0
-2.468634,1
-1.120421,0
0.000000,0
0.000000,0
0.580296,0
0.000000,0
-0.362739,0
1.369128,0
0.000000,0
-1.213041,0
-0.571333,0
0.000000,1
0.742475,0
0.000000,0
0.000000,0
-0.131871,0
0.774306,1
-1.322142,0
0.000000,0
-0.602170,0
2.485562,0
0.000000,0
-2.725204,1
0.000000,0
0.000000,0
-0.139148,0
-0.022987,0
0.537276,0
-0.721482,0
0.000000,1
-4.692056,1
-1.007152,0
-0.118670,1
0.000000,0
-2.200567,1
3.043518,0
0.000000,0
0.000000,0
0.000000,0
-2.409575,0
-0.371677,0
-13.081964,1
0.738512,0
0.000000,0
0.000000,0
0.000000,0
-0.853886,0
0.000000,0
0.677925,1
-0.361365,0
-2.292634,1
0.000000,0
-1.269922,0
-2.260861,0
-0.538580,0
-2.725352,0
0.504048,0
0.868061,0
0.000000,0
-1.071099,0
-2.012508,0
0.574393,0
-0.328862,1
-0.830772,0
-2.829058,1
1.037136,0
-0.352814,1
0.000000,0
0.000000,0
0.000000,0
-0.361396,1
-0.581966,0
-0.268196,0
-10.168361,1
-2.244654,0
-1.754377,0
-6.699000,1
0.000000,0
0.119853,0
1.857211,0
0.260556,1
-2.574344,0
0.000000,1
0.000000,0
5.564620,0
-17.844800,0
1.651310,0
0.000000,0
1.164234,1
0.183144,0
-0.420528,0
-0.095077,0
-1.060121,0
-3.003799,0
3.288076,0
1.515621,0
-3.088075,1
0.999516,0
-0.640823,0
0.723320,0
-0.607952,0
0.000000,0
0.000000,0
0.000000,0
1.226995,0
-0.178847,0
0.000000,1
-0.165797,0
-0.306044,0
0.000000,0
-2.567283,1
-0.059716,0
0.000000,0
1.548163,0
0.428164,0
0.000000,0
0.179103,0
0.000000,0
0.421232,0
-0.402143,0
-0.118343,0
-2.074856,0
0.000000,0
1.728688,0
0.319531,0
-0.419900,0
-1.976032,0
-0.691492,1
-0.650516,0
-0.267766,1
-3.103217,0
1.888598,0
-4.656237,1
0.055853,0
1.072767,0
-1.323454,0
0.000000,0
0.000000,0
0.000000,0
0.734573,0
1.617775,0
0.000000,0
0.954430,0
-2.037974,0
0.503211,0
0.000000,0
-0.872726,0
0.000000,0
-1.120421,0
0.000000,0
-0.362739,0
0.000000,0
-0.571333,0
0.000000,0
1.216502,0
-0.864995,0
1.579014,0
0.000000,0
0.586294,0
0.000000,0
-0.131871,0
0.774306,1
2.855108,0
1.997378,0
0.730689,0
0.000000,1
0.000000,0
0.340040,0
1.020932,0
-6.459846,1
0.000000,1
-1.075125,0
0.889837,0
-0.372260,0
0.000000,0
0.000000,0
-0.518984,0
-3.403060,0
0.759531,1
0.710914,0
0.000000,0
2.165820,0
0.327044,0
-0.827772,1
1.419468,0
-1.007152,0
0.000000,0
0.000000,0
-0.695215,0
0.498398,0
-0.967568,0
-1.439428,0
-1.753093,0
0.000000,0
-2.173201,1
-1.196504,0
0.067859,0
-4.808736,0
1.312609,1
0.000000,0
0.000000,1
-2.486727,0
2.010844,0
0.505029,0
-0.538580,0
-2.427418,0
1.672877,0
0.000000,0
0.692128,0
-1.745185,0
0.000000,0
-1.735948,0
0.191091,1
-0.212249,0
1.716849,0
0.000000,0
-1.151849,1
0.000000,0
-0.361396,0
0.000000,0
0.185257,0
-0.187041,0
-1.754377,0
-0.460071,0
-4.256172,0
0.119853,0
0.260556,1
1.333329,0
0.269649,0
1.268579,0
0.074684,0
0.588729,0
0.091489,0
-0.448529,0
0.183144,0
1.232970,0
0.936742,0
-0.640823,0
0.723320,0
-0.607952,0
0.000000,0
-0.497136,0
0.830211,0
1.024899,0
0.000000,0
0.000000,0
-0.011861,0
-7.670716,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.668596,0
1.548163,0
0.316191,0
0.000000,0
0.000000,1
0.179103,0
0.000000,1
-9.132123,1
1.605134,0
0.000000,0
0.050827,0
1.622869,0
-0.402143,0
-0.118343,0
-2.074856,0
-0.530465,0
1.239574,0
1.728688,1
0.498338,0
-1.085439,0
0.000000,1
-0.429479,0
-0.496076,0
0.000000,1
-0.742009,0
-1.323454,1
0.000000,0
0.000000,0
0.000000,0
-0.226988,0
-1.132950,1
-0.830760,0
0.428808,0
-0.864165,1
-0.367263,0
0.954430,0
0.000000,0
0.503211,1
0.000000,0
0.000000,0
-0.463233,0
0.000000,0
0.000000,0
0.000000,0
-0.362739,0
1.369128,0
-0.288972,0
-0.571333,0
0.000000,0
1.775769,0
0.031668,1
0.000000,0
-0.131871,0
-0.597213,1
-0.342144,1
0.000000,1
0.730689,0
1.853713,0
-0.702382,1
0.000000,1
-0.602170,0
0.340040,0
0.939587,0
0.000000,0
0.000000,0
1.186543,1
-0.372260,0
0.537276,0
-0.518984,0
-3.403060,0
-0.832569,0
0.710914,0
-0.721482,0
1.441586,0
2.165820,0
0.000000,0
-1.007152,0
0.474964,0
-1.472861,1
0.000000,0
-1.439428,0
-1.753093,0
0.000000,0
-0.371677,0
1.033061,0
0.000000,0
0.000000,0
-0.060205,0
-1.269922,0
-0.613810,0
0.868061,0
-1.526141,0
-1.071099,0
0.692128,0
-2.012508,0
0.000000,0
-0.328862,1
0.431568,0
-1.117452,0
-1.735948,0
0.688438,0
-0.212249,0
0.000000,0
0.000000,1
-2.502536,0
1.381708,0
0.000000,0
-0.361396,0
1.085720,0
-2.414139,0
-0.187041,0
-0.341243,0
-2.244654,0
0.000000,0
1.999018,0
0.119853,0
-0.842401,1
3.756521,0
0.260556,1
0.000000,0
1.268579,0
-0.877632,0
1.330109,0
-17.844800,0
-0.499917,0
0.184415,1
0.588729,0
0.091489,1
0.375277,0
-0.459613,0
0.183144,0
0.000000,1
0.000000,0
-0.095077,0
-1.060121,0
-3.003799,0
2.397535,0
3.288076,0
1.515621,0
-0.296068,1
-2.072856,0
-1.439074,0
2.093361,0
-0.497136,0
-1.887530,0
0.000000,0
0.671020,0
1.366886,0
-0.106052,0
-1.138188,0
0.168164,0
0.385114,0
0.000000,1
0.000000,0
0.000000,0
-1.100960,1
-6.198861,1
0.050827,0
0.020041,0
0.421232,0
-0.118343,0
1.050725,0
0.000000,0
-0.079194,0
1.239574,0
-0.650516,0
-1.065136,0
0.754233,0
-0.079427,1
0.909191,1
0.129811,0
0.156234,0
0.620007,0
0.423426,1
-1.212519,1
-0.830760,0
-0.115543,0
-8.613935,1
0.000000,0
-0.332541,0
-0.595806,1
1.358977,0
0.000000,0
-0.571333,0
-1.011988,1
-0.621331,0
-0.810914,0
0.000000,0
0.835212,0
1.613249,0
0.675625,0
0.114956,0
0.000000,0
-0.597213,1
0.730689,0
-1.244463,0
-0.702382,1
-3.434136,1
0.000000,0
0.000000,0
1.375170,0
0.000000,1
0.323944,0
-0.721482,0
1.441586,0
0.000000,0
1.756433,1
-11.851506,0
1.419468,0
0.000000,0
0.000000,0
0.000000,0
0.498398,1
0.649749,1
3.043518,0
-6.116945,1
1.740524,0
-3.979119,1
1.017493,0
-0.704479,0
0.000000,0
-0.060205,0
2.138589,0
0.299235,0
0.000000,0
0.504048,1
-0.418262,0
-0.263296,1
1.128045,0
-0.358599,0
0.000000,1
1.015059,0
-0.161423,0
1.215733,0
0.000000,0
1.188872,1
-0.581966,0
0.968949,0
-2.414139,0
-0.341243,0
-0.039004,0
-1.299177,0
-0.460071,0
0.635526,0
0.729769,0
-1.773816,0
-1.207477,1
-0.127438,0
-0.291965,0
1.080563,0
-0.448529,0
-1.684274,1
5.634367,0
1.232970,0
-0.095077,0
-0.882810,0
3.288076,0
1.515621,0
-0.296068,1
-2.072856,0
-1.439074,0
2.093361,0
-0.607952,0
0.000000,1
0.000000,0
-1.887530,0
0.000000,0
1.366886,0
-0.295171,1
1.385982,0
0.000000,0
0.000000,1
0.729215,1
-1.138188,0
0.000000,0
0.000000,0
-1.100960,1
0.000000,0
-7.979783,1
1.239574,0
0.000000,1
-12.604823,0
-0.650516,0
2.155150,0
-0.079427,0
2.666074,0
0.000000,1
0.156234,0
-0.226988,0
-0.830760,1
-1.274477,0
0.000000,0
0.679449,0
-0.498621,1
0.000000,0
0.000000,0
-2.393916,1
-1.214139,0
0.000000,0
-0.595806,1
-0.571333,0
0.000000,0
-0.807442,1
0.114956,0
0.000000,0
-0.397880,1
-0.597213,1
0.157982,1
0.000000,0
0.730689,0
0.000000,1
-0.044436,0
0.000000,0
-1.706696,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
1.702563,0
0.000000,0
0.323944,0
-0.721482,0
-0.407405,0
0.000000,1
1.441586,0
0.000000,0
-11.851506,0
-2.027398,0
0.000000,0
0.000000,1
-0.702457,0
-0.967568,0
0.649749,1
1.740524,0
0.000000,0
1.017493,0
0.293890,1
-1.294993,0
0.000000,0
0.396743,0
0.000000,1
2.138589,0
-2.486727,0
0.000000,1
0.540767,0
0.504048,0
-0.418262,0
-0.263296,1
-4.820562,1
0.000000,1
-0.358599,0
0.000000,1
1.215733,0
-0.212249,0
-1.254454,0
0.241862,0
0.000000,0
1.089049,0
-1.327868,1
-12.342039,1
0.260556,1
3.280019,0
1.268579,0
-0.144630,0
-1.684274,1
5.634367,0
1.232970,0
-0.095077,0
-1.437706,0
3.288076,0
-2.136978,0
-0.497136,0
-1.887530,0
-0.720148,0
0.613004,0
-0.388397,0
1.385982,0
0.000000,0
0.729215,0
0.000000,0
2.667832,0
-1.100960,0
0.050827,0
-0.118343,0
-0.382193,0
0.000000,0
0.390115,1
0.716165,0
0.000000,1
0.000000,0
2.155150,0
-0.079427,0
-4.656237,1
0.452409,0
-1.212519,1
0.134573,1
-0.830760,0
-1.274477,0
0.000000,0
-0.043307,0
-2.530031,0
-1.064933,1
-0.115543,0
-2.431260,0
0.000000,0
-2.393916,0
0.000000,0
0.835212,0
-3.432909,0
-0.807442,1
0.114956,0
-0.514037,1
-0.246066,0
0.774306,1
0.236191,0
0.000000,0
0.000000,0
0.730689,0
0.000000,0
-1.706696,0
0.000000,0
0.000000,0
0.000000,0
-2.260127,1
1.236586,1
-0.587385,0
0.000000,0
-0.746108,0
0.642892,0
0.000000,0
0.000000,1
-0.407405,0
1.441586,0
-15.111490,1
0.000000,0
-11.851506,0
1.419468,0
0.000000,0
0.123254,0
0.498398,0
-3.193550,1
0.000000,0
0.000000,0
-0.704479,0
0.000000,0
0.000000,1
-2.486727,0
0.299235,0
0.540767,0
-0.773304,0
0.868061,1
