DeltaSVMScore,PWMFlankingScore,Label
2.194135,-17202.59264,0
0.610547,-15906.72948,0
0.23644,-16156.17855,0
0.285584,-15636.56359,0
1.528194,-16806.0248,0
-0.251071,-15687.65514,0
-2.899549,-16766.39353,0
-0.746068,-16617.92409,1
0,-15565.1388,0
0.040303,-16941.6475,0
0.755187,-15863.2572,0
0,-16205.88888,0
1.02087,-16447.33756,0
2.598372,-16549.14165,0
0.325541,-16939.97047,0
1.098598,-14962.31594,0
-1.546074,-17010.22942,0
-3.245618,-17224.77984,1
0,-15167.14412,0
0.736309,-16541.17523,1
-2.246333,-17743.85282,0
0.848999,-15126.52023,0
0.377889,-17412.71667,0
-8.013921,-15582.17228,1
1.043675,-15851.76876,0
-1.177911,-16276.38403,1
-2.047662,-15837.9357,0
-2.011875,-16476.97137,0
-2.018423,-16376.76456,0
-1.596321,-15772.41665,0
-0.081042,-17242.41753,0
0,-16065.56557,0
1.985401,-17528.34618,0
-2.262337,-16978.45602,0
-3.133416,-16805.75627,1
0.304287,-16565.70425,0
1.051111,-16603.55866,0
-1.008736,-16500.73206,0
-0.035535,-14831.27541,0
-0.015455,-15863.07538,0
0,-17615.28095,0
0,-17016.81955,0
-1.637132,-17109.48623,0
0.413262,-15354.80529,0
0.012939,-15659.86146,0
-2.159035,-16894.23944,0
0,-17035.1679,0
2.628298,-16407.69731,0
1.632327,-17329.0789,0
-1.281803,-16775.83699,1
0.754441,-15914.69961,0
0.030025,-22234.33644,0
0.350141,-13718.4479,0
-5.054149,-18485.03932,0
0,-16026.86641,0
-1.710781,-14832.76095,0
-1.661813,-14622.99727,0
1.059986,-16228.5188,0
-0.627532,-16959.33329,0
0,-18500.1495,1
0.397729,-18024.81713,0
1.018895,-17751.42128,0
1.067356,-16573.82985,0
1.366685,-15321.4985,0
-1.13536,-16385.04369,0
1.079749,-14556.24561,0
-1.169499,-15953.50158,0
0.185635,-14702.77973,0
-1.119591,-17355.07811,0
-2.375717,-17085.91718,0
0,-15226.37571,0
0,-16669.15119,0
1.880941,-16950.76256,0
0.613715,-17091.7333,0
0,-17311.21945,0
-3.686233,-16500.40557,1
-0.402169,-16317.12999,0
-1.375206,-14768.41073,0
0,-15293.96071,0
0.772362,-21708.7314,0
0,-17967.3019,0
2.366777,-16437.16092,0
0,-15127.37113,0
-1.233445,-15625.10611,0
0.579697,-16082.43803,0
-4.537514,-18535.98364,0
-0.734803,-15545.95106,0
2.434096,-16782.58223,0
-2.489634,-17425.09989,0
-4.723361,-18378.33091,1
-1.545058,-17898.99354,0
0,-17400.01252,0
0.420139,-17043.07248,0
-2.494165,-17794.32743,0
0.71249,-15330.53714,0
-0.594885,-15931.38275,1
0.169886,-16472.84322,0
-0.41872,-14881.32314,0
0,-16865.19468,0
-0.669145,-15309.32051,0
2.42398,-15431.28327,0
-2.200082,-16212.71369,0
-0.636111,-17690.25707,0
0,-16672.13157,0
-9.446339,-17268.67177,0
0,-21957.33165,1
-2.561878,-16257.85224,0
0.741302,-17960.72393,0
-0.336544,-18503.39179,0
0,-17057.64934,0
2.502573,-17363.51093,0
-2.240444,-16488.84176,0
0,-16628.28877,0
-2.848751,-16702.80115,0
1.128091,-17181.7737,0
0,-17700.75454,1
-0.647264,-17730.03677,0
-6.270772,-19114.81114,0
0,-16398.93818,1
7.451116,-17735.6751,1
0,-15748.14476,1
-0.558952,-16512.09032,0
-0.759284,-15707.05182,1
0.079717,-15346.12703,0
0,-12366.11914,0
0,-15986.86305,0
1.02087,-16447.33756,0
-0.07986,-17285.06193,0
0,-16645.04772,1
0,-14672.48906,0
0.170644,-17004.71374,0
0.153794,-15847.68789,1
-3.245618,-17224.77984,1
-4.977405,-15136.30432,0
-3.683441,-16119.24896,1
-8.013921,-15582.17228,0
0,-13548.26281,1
0,-16415.281,0
-0.585085,-16199.12828,0
0,-19342.59939,1
0.615303,-14180.91773,0
-0.873543,-17187.87027,0
0.499882,-16704.1255,0
0,-14607.26703,0
2.673411,-15862.00392,0
0.304287,-16565.70425,0
0,-15126.52533,0
0,-15088.31282,0
-0.425854,-17894.18303,1
1.641153,-19644.71901,0
0.141941,-16665.36853,0
-0.015455,-15863.07538,0
-0.934327,-15862.69102,0
0,-16410.97421,1
4.603599,-17217.75505,0
-0.961885,-17464.81515,1
1.040104,-16851.95871,0
-0.838312,-16459.94621,0
-11.569703,-14956.97249,1
0,-16096.22363,1
-1.03016,-15873.72307,0
-2.159035,-16894.23944,0
-3.387678,-16437.77084,0
0.641805,-14202.26696,0
-2.35234,-18282.11649,0
0.498291,-19016.86364,1
0,-16687.66338,1
-5.054149,-18485.03932,0
0.64502,-16419.86292,0
0,-15452.10976,0
0.085097,-17429.68033,0
0.362073,-15770.9387,0
0,-16505.45926,0
-1.80007,-16536.64159,0
0,-15651.9868,0
0,-16568.88969,1
1.079749,-14556.24561,0
0,-16292.37185,0
-0.565202,-14574.27907,0
-0.291161,-16050.59435,0
1.947442,-16062.11968,1
-0.058085,-16949.18184,0
0,-15195.61768,0
0,-15226.37571,0
2.32341,-15004.22675,0
0,-16369.49001,1
0,-15245.28247,0
0.221523,-14992.38985,0
2.197938,-16534.52078,0
-1.206676,-16704.27542,0
-0.084271,-14887.87981,0
0.881572,-17030.29624,1
-0.06899,-17166.97223,0
0.246028,-17610.46004,1
2.539042,-15851.39171,0
1.024138,-15458.22248,0
-0.803685,-16463.13674,0
-11.909052,-16986.1453,0
0.772362,-21708.7314,0
0.864319,-17857.96587,0
0.562572,-17102.4177,0
0,-17283.88991,0
0,-15127.37113,0
0,-19565.58912,0
-1.233445,-15625.10611,0
0.800457,-17080.76141,0
0.001294,-15679.61743,0
1.465988,-16254.14726,0
0,-16672.13157,0
0,-18221.84131,0
2.2853,-16548.5998,0
-4.312679,-17797.42561,1
0,-16034.16315,0
0.327319,-16215.70327,0
-3.570088,-21991.75513,1
-1.823504,-17158.64563,0
2.502573,-17363.51093,0
0.471273,-17005.06684,1
0,-16628.28877,1
-0.618041,-17218.18483,0
1.128091,-17181.7737,0
-0.853683,-17968.8142,0
-6.270772,-19114.81114,0
0,-17387.78869,0
0.885384,-16034.13018,0
0,-16346.85674,0
0.072857,-16356.69476,0
-8.904173,-16498.64388,1
-1.414161,-16718.40212,0
-0.558952,-16512.09032,0
0.751586,-17337.54155,1
-0.545675,-17015.44809,0
0.492095,-15268.69117,0
1.02087,-16447.33756,0
0,-17059.59995,1
-0.07986,-17285.06193,0
0.495244,-14316.75033,0
-0.641616,-14537.48633,0
-3.245618,-17224.77984,1
-2.246333,-17743.85282,0
-4.977405,-15136.30432,0
-1.547208,-15962.19869,0
-0.353502,-16117.4059,0
0.510276,-17887.22207,0
-0.584259,-15308.84971,0
-9.430225,-17070.97767,1
-2.262337,-16978.45602,0
0.615303,-14180.91773,1
-0.873543,-17187.87027,0
0.499882,-16704.1255,0
2.673411,-15862.00392,1
0,-15816.57403,0
-1.572508,-15665.49437,0
1.641153,-19644.71901,0
0.141941,-16665.36853,0
-0.015455,-15863.07538,0
-6.0115,-16840.59447,1
-0.838312,-16459.94621,0
2.128085,-15331.80431,0
0,-16096.22363,0
0.136495,-15692.08586,0
-0.133334,-15589.08226,1
-2.35234,-18282.11649,0
1.529884,-15438.97366,1
0,-18243.97604,0
0.085097,-17429.68033,0
-0.838946,-14854.96388,0
-13.148612,-16653.39246,0
-1.543884,-16679.0567,1
1.497117,-18334.1999,1
0,-16292.37185,0
-2.804864,-16126.61061,0
-0.058085,-16949.18184,0
0,-15195.61768,0
2.197938,-16534.52078,0
-0.623289,-15507.33715,0
-1.206676,-16704.27542,0
2.095621,-15688.5049,0
-0.084271,-14887.87981,0
0.881572,-17030.29624,0
0,-16947.77656,1
-0.803685,-16463.13674,0
0.772362,-21708.7314,0
0.864319,-17857.96587,0
0,-17967.3019,0
0,-17337.28488,0
1.771213,-16631.55936,0
0,-19565.58912,0
0,-14574.20447,1
0,-15762.46634,0
2.434096,-16782.58223,0
1.375876,-17108.34182,0
0.71249,-15330.53714,0
-0.283727,-16037.13628,0
0.800457,-17080.76141,1
0.001294,-15679.61743,0
1.597805,-16001.05677,0
-1.419732,-16190.40149,0
1.046411,-16936.37011,0
-0.013414,-18897.25894,0
-0.236278,-18594.10272,0
0.327319,-16215.70327,0
-2.561878,-16257.85224,0
0,-17057.64934,0
2.947847,-18174.04176,0
-1.60589,-18189.30478,1
-0.977149,-17652.10231,0
0.464676,-17290.13393,1
-1.293759,-17066.30548,0
0,-16628.28877,0
0,-16888.0342,0
1.128091,-17181.7737,0
0,-17896.61609,0
0.885384,-16034.13018,0
0.072857,-16356.69476,0
-8.904173,-16498.64388,1
0,-16716.34423,0
-2.864513,-17448.74727,0
0.626368,-16922.68596,0
-5.721318,-16778.69194,1
0,-16976.01094,0
0,-14672.48906,0
0.170644,-17004.71374,0
0.495244,-14316.75033,0
-0.63344,-17690.08373,0
-0.641616,-14537.48633,0
-0.942355,-16580.05325,0
-4.977405,-15136.30432,0
-1.547208,-15962.19869,0
-3.683441,-16119.24896,1
-0.353502,-16117.4059,0
0.461428,-13013.46278,0
0,-13548.26281,0
0,-15809.84606,0
0.929378,-14892.34372,0
-9.430225,-17070.97767,1
2.417499,-15277.03051,0
-6.691981,-17222.02033,0
-2.262337,-16978.45602,0
0,-15816.57403,0
0,-14185.32174,0
1.641153,-19644.71901,0
0.141941,-16665.36853,0
-0.015455,-15863.07538,0
0,-17615.28095,0
1.040104,-16851.95871,0
-6.0115,-16840.59447,1
2.128085,-15331.80431,0
-3.387678,-16437.77084,0
0.296033,-14669.14691,0
0,-15233.28283,1
0,-17362.73981,1
5.370111,-14398.10608,0
0,-16903.0401,1
-5.048141,-18477.82127,1
-0.975715,-16754.22345,0
0,-15452.10976,0
0,-18243.97604,0
0,-17123.74903,0
1.644957,-17063.61263,0
0,-15937.31254,0
0.362073,-15770.9387,0
0.01318,-17148.04349,0
-13.148612,-16653.39246,0
-2.835762,-17948.54446,0
1.018895,-17751.42128,0
-1.80007,-16536.64159,0
0,-16757.24915,1
-4.451726,-17982.74347,0
-2.804864,-16126.61061,0
0,-15226.37571,0
0,-15245.28247,0
0.221523,-14992.38985,0
2.197938,-16534.52078,0
0.796276,-15411.80496,0
-0.084271,-14887.87981,0
0.881572,-17030.29624,0
-0.041107,-15014.4278,0
0.246028,-17610.46004,0
0.778512,-16568.10305,0
1.024138,-15458.22248,0
-9.549674,-16357.7664,1
0.704043,-16703.8451,0
-2.423278,-18476.57343,0
0,-17967.3019,0
0.40835,-16486.10311,0
1.771213,-16631.55936,0
0,-17283.88991,0
0,-19565.58912,0
-15.986548,-17127.22017,0
0,-14574.20447,1
-0.146798,-16473.27282,0
0,-17725.27065,1
0.71249,-15330.53714,0
0,-18570.09571,0
0.169886,-16472.84322,0
-0.093497,-16507.27239,0
-0.669145,-15309.32051,0
1.465988,-16254.14726,1
1.597805,-16001.05677,0
5.319069,-16000.59524,1
0,-17530.92142,1
1.046411,-16936.37011,0
0,-18548.70746,0
1.735954,-17229.09645,0
0,-16812.2048,1
-2.561878,-16257.85224,0
-0.022579,-20193.9201,1
-1.163318,-20175.04757,1
0.638426,-16358.50696,1
-1.587129,-17831.59119,1
3.594034,-16066.22393,1
1.306398,-16869.97511,1
-3.178163,-17104.571,1
0.664388,-16508.56208,1
2.570046,-16348.35947,1
0.27346,-15358.00107,1
-0.174324,-16636.50452,1
-0.152391,-15811.72243,1
-0.420742,-16082.6492,1
-0.20776,-15364.30249,1
-2.060524,-16432.78904,1
-0.523956,-16720.63079,1
1.37093,-17285.83804,1
-0.657344,-13535.42535,1
0.402266,-13502.13192,1
6.344006,-16789.2148,1
1.165376,-18195.76447,1
1.165376,-18195.76447,1
1.165376,-18195.76447,1
0.153736,-14537.87682,1
-2.640496,-16480.69432,1
2.672137,-16210.29641,1
5.639623,-20243.83945,1
5.639623,-20243.83945,1
5.639623,-20243.83945,1
0.82595,-15708.01626,1
0.82595,-15708.01626,1
-2.916372,-15162.85171,1
-0.155978,-17708.17791,1
-0.155978,-17708.17791,1
-0.155978,-17708.17791,1
0.881919,-15800.8538,1
3.131378,-15203.16095,1
1.856474,-17185.44261,1
0.039006,-13855.51929,1
2.999543,-17359.48331,1
0.101888,-17167.68139,1
-0.427476,-15892.4657,1
-0.177692,-17434.38724,1
1.328327,-16847.28089,1
0.339796,-13984.25038,1
2.256149,-16349.82621,1
-2.719719,-15000.17877,1
4.368503,-15176.32999,1
1.892421,-17405.22713,1
-2.859258,-17417.55599,1
-0.375843,-15619.99466,1
0.110171,-15141.07963,1
1.216753,-17408.05698,1
-2.427963,-17216.40571,1
-0.143192,-17345.20472,1
-0.369563,-16017.2057,1
-2.220823,-16122.51813,1
2.692765,-16247.15309,1
-0.021844,-17560.26705,1
-5.27393,-16724.15409,1
-1.152887,-16003.44051,1
-4.569552,-16236.69382,1
-3.186127,-15591.03465,1
5.656853,-14745.9431,1
0.008488,-15213.35992,1
0.746284,-16831.26726,1
-3.26536,-16733.86251,1
-3.26536,-16733.86251,1
-0.302805,-16893.51236,1
-0.302805,-16893.51236,1
-1.681101,-17233.28465,1
-0.353476,-15552.15057,1
1.576581,-15459.87721,1
-2.463051,-17596.65506,1
2.3575,-16228.36131,1
1.710496,-17114.91285,1
1.710496,-17114.91285,1
1.160349,-15317.48318,1
-0.763491,-17250.58487,1
0.451715,-15608.6461,1
0.150813,-20617.88677,1
-1.20204,-17134.18337,1
-0.163844,-17755.4476,1
3.581733,-17887.89278,1
-0.198179,-16247.93669,1
-0.226497,-15769.60069,1
1.582948,-17565.89404,1
-0.751124,-18393.18448,1
-1.424844,-16958.03486,1
-1.738727,-17587.37471,1
0.927891,-15507.41099,1
-0.643047,-15341.70444,1
0.305502,-17312.7513,1
-17.82601,-18235.29394,1
0.272744,-17100.42811,1
0.272744,-17100.42811,1
3.578117,-17469.78396,1
3.578117,-17469.78396,1
-0.35151,-17156.7547,1
-0.798582,-15024.32122,1
0.178018,-15936.18621,1
0.848425,-18026.68685,1
0.722979,-17957.04216,1
-3.214648,-18094.18586,1
0.948867,-16393.49142,1
1.260986,-17759.09368,1
-0.017363,-17748.41986,1
-0.82361,-17779.5681,1
0.568896,-17272.49032,1
-0.115795,-17504.70092,1
-0.881646,-16523.87681,0
2.831287,-17120.73352,0
-0.412652,-16216.79075,0
-0.640823,-18210.92097,0
0,-17827.44572,1
1.024899,-16116.30183,0
0,-16046.2977,0
0,-13594.02716,0
0,-16971.24866,0
0,-17778.12948,0
0,-16149.97417,0
-1.353581,-16945.23337,0
3.110305,-16267.25164,0
-1.107199,-15481.11707,0
0.784484,-18812.08607,0
0,-16589.88123,1
0,-16851.27734,1
0.179103,-16571.46528,0
0,-16124.94913,0
0.228381,-17512.83057,0
0.050827,-16922.1967,0
-0.193229,-17121.55109,0
-0.30038,-15483.74782,0
0.159273,-15437.60925,1
-0.381159,-14988.02465,0
-7.979783,-16243.02556,1
-0.530465,-17392.86377,0
-0.299788,-15286.55133,0
-1.085439,-15187.71602,0
1.668725,-16220.23865,0
0.319531,-14000.60094,0
-0.496076,-16891.29573,0
0,-15171.91088,0
0.203733,-17477.67552,0
-0.723949,-18720.2855,0
-0.859646,-17109.77725,0
-0.079427,-16332.14562,0
0,-15624.8826,0
0.620007,-15112.03399,0
0,-16058.26012,0
0,-16061.87733,0
0,-17094.38291,1
-0.226988,-16444.43115,0
-2.075834,-17744.57606,1
-0.83076,-17539.01853,0
0.058317,-15127.36534,0
-1.403134,-16424.65792,0
-0.043307,-15958.41175,0
-2.530031,-15985.59663,0
-1.814158,-16006.31772,0
-1.880158,-17215.81414,1
-2.037974,-16491.79298,0
-0.272157,-16530.05504,0
-2.468634,-17197.04666,1
-1.120421,-17418.64912,0
0,-17124.74049,0
0,-15259.28027,0
0.580296,-16619.56877,0
0,-16601.14895,0
-0.362739,-16293.94457,0
1.369128,-17588.90814,0
0,-16829.95351,0
-1.213041,-17084.85193,0
-0.571333,-17310.28449,0
0,-15665.64079,1
0.742475,-16076.79375,0
0,-18484.88311,0
0,-18750.90833,0
-0.131871,-17194.28469,0
0.774306,-16913.08386,1
-1.322142,-16323.77198,0
0,-17596.10127,0
-0.60217,-17748.62714,0
2.485562,-16841.01518,0
0,-16406.93398,0
-2.725204,-16024.75539,1
0,-15410.10867,0
0,-15162.57275,0
-0.139148,-16512.69922,0
-0.022987,-17375.46978,0
0.537276,-17636.35076,0
-0.721482,-17525.02378,0
0,-16776.62847,1
-4.692056,-16217.77129,1
-1.007152,-15556.23281,0
-0.11867,-17186.76839,1
0,-15824.55126,0
-2.200567,-16197.0407,1
3.043518,-14825.67081,0
0,-16890.84613,0
0,-18189.11632,0
0,-16666.50536,0
-2.409575,-16596.27147,0
-0.371677,-17367.38095,0
-13.081964,-15976.96206,1
0.738512,-15214.97477,0
0,-16150.951,0
0,-17109.8213,0
0,-17117.26662,0
-0.853886,-16500.11703,0
0,-15543.29631,0
0.677925,-17571.41123,1
-0.361365,-16363.47677,0
-2.292634,-13191.35303,1
0,-17098.5779,0
-1.269922,-15084.64278,0
-2.260861,-15843.68554,0
-0.53858,-16161.46474,0
-2.725352,-17624.38376,0
0.504048,-15560.94675,0
0.868061,-15966.97874,0
0,-17414.56924,0
-1.071099,-15766.46369,0
-2.012508,-17749.49935,0
0.574393,-17798.31368,0
-0.328862,-18702.3384,1
-0.830772,-17402.57419,0
-2.829058,-14921.33592,1
1.037136,-16691.79276,0
-0.352814,-16284.27791,1
0,-16621.90658,0
0,-17171.13938,0
0,-15707.24764,0
-0.361396,-16684.71229,1
-0.581966,-15516.93964,0
-0.268196,-16954.25771,0
-10.168361,-16869.61348,1
-2.244654,-14775.29101,0
-1.754377,-20519.19425,0
-6.699,-17631.45567,1
0,-17207.85428,0
0.119853,-17619.41304,0
1.857211,-15348.73806,0
0.260556,-15547.75549,1
-2.574344,-17433.51501,0
0,-17149.97132,1
0,-17931.13976,0
5.56462,-16523.09662,0
-17.8448,-19615.42392,0
1.65131,-16063.33431,0
0,-16922.66741,0
1.164234,-20364.65962,1
0.183144,-22063.51171,0
-0.420528,-18490.95727,0
-0.095077,-18145.48523,0
-1.060121,-17826.2876,0
-3.003799,-17242.23201,0
3.288076,-17715.01282,0
1.515621,-17052.68764,0
-3.088075,-17581.8775,1
0.999516,-17142.52315,0
-0.640823,-18210.92097,0
0.72332,-16769.11177,0
-0.607952,-19524.14067,0
0,-16187.27871,0
0,-17483.7535,0
0,-18883.34144,0
1.226995,-17541.34222,0
-0.178847,-15003.36019,0
0,-16959.17557,1
-0.165797,-16377.04024,0
-0.306044,-15152.11304,0
0,-15874.933,0
-2.567283,-16754.34963,1
-0.059716,-18646.76655,0
0,-17405.03663,0
1.548163,-16932.00134,0
0.428164,-16048.41231,0
0,-16851.27734,0
0.179103,-16571.46528,0
0,-18866.3336,0
0.421232,-14817.63092,0
-0.402143,-18026.82848,0
-0.118343,-16340.63927,0
-2.074856,-16749.23246,0
0,-17999.21974,0
1.728688,-15555.73928,0
0.319531,-14000.60094,0
-0.4199,-14244.19819,0
-1.976032,-19243.71131,0
-0.691492,-16186.26797,1
-0.650516,-16329.74485,0
-0.267766,-17522.08092,1
-3.103217,-17665.24086,0
1.888598,-18663.45391,0
-4.656237,-15948.33833,1
0.055853,-16099.80724,0
1.072767,-16375.8902,0
-1.323454,-14839.75967,0
0,-17288.75188,0
0,-14816.35732,0
0,-17976.27944,0
0.734573,-14941.80576,0
1.617775,-16095.89942,0
0,-18012.81326,0
0.95443,-14907.81561,0
-2.037974,-16491.79298,0
0.503211,-16622.96479,0
0,-16503.0982,0
-0.872726,-17324.46438,0
0,-16192.17963,0
-1.120421,-17418.64912,0
0,-17124.74049,0
-0.362739,-16293.94457,0
0,-16829.95351,0
-0.571333,-17310.28449,0
0,-16921.70887,0
1.216502,-16597.24087,0
-0.864995,-16691.10355,0
1.579014,-17706.52836,0
0,-16714.56641,0
0.586294,-18722.00503,0
0,-18484.88311,0
-0.131871,-17194.28469,0
0.774306,-16913.08386,1
2.855108,-15927.87352,0
1.997378,-18008.43311,0
0.730689,-18637.34105,0
0,-15770.10128,1
0,-19043.80876,0
0.34004,-17581.89827,0
1.020932,-16425.04617,0
-6.459846,-17815.73833,1
0,-16561.92348,1
-1.075125,-17510.0709,0
0.889837,-15561.90318,0
-0.37226,-14323.4203,0
0,-17355.97909,0
0,-16082.90049,0
-0.518984,-15781.41497,0
-3.40306,-16365.01445,0
0.759531,-17006.12993,1
0.710914,-17121.19976,0
0,-16298.01145,0
2.16582,-16582.20436,0
0.327044,-16239.64458,0
-0.827772,-15206.60321,1
1.419468,-16178.09724,0
-1.007152,-15556.23281,0
0,-16089.79679,0
0,-15824.55126,0
-0.695215,-15289.68117,0
0.498398,-17355.73424,0
-0.967568,-17737.60897,0
-1.439428,-16074.22452,0
-1.753093,-18160.16871,0
0,-14532.52837,0
-2.173201,-16978.20778,1
-1.196504,-15655.54222,0
0.067859,-16879.82121,0
-4.808736,-16481.16829,0
1.312609,-15059.9572,1
0,-17117.26662,0
0,-15543.29631,1
-2.486727,-16714.60549,0
2.010844,-17092.66669,0
0.505029,-15930.11913,0
-0.53858,-16161.46474,0
-2.427418,-17961.59758,0
1.672877,-15734.0702,0
0,-17414.56924,0
0.692128,-18925.29271,0
-1.745185,-18658.50879,0
0,-17217.33425,0
-1.735948,-17141.31509,0
0.191091,-15396.36851,1
-0.212249,-18684.37286,0
1.716849,-17293.5371,0
0,-16133.47737,0
-1.151849,-16449.12587,1
0,-17171.13938,0
-0.361396,-16684.71229,0
0,-17299.14346,0
0.185257,-18097.56859,0
-0.187041,-13404.57523,0
-1.754377,-20519.19425,0
-0.460071,-17566.37512,0
-4.256172,-16264.07892,0
0.119853,-17619.41304,0
0.260556,-15547.75549,1
1.333329,-17278.96365,0
0.269649,-17103.86263,0
1.268579,-15710.84361,0
0.074684,-15652.15642,0
0.588729,-16973.05427,0
0.091489,-17687.60578,0
-0.448529,-18758.55323,0
0.183144,-22063.51171,0
1.23297,-16206.19801,0
0.936742,-18090.41151,0
-0.640823,-18210.92097,0
0.72332,-16769.11177,0
-0.607952,-19524.14067,0
0,-16187.27871,0
-0.497136,-16486.07793,0
0.830211,-16137.32914,0
1.024899,-16116.30183,0
0,-18883.34144,0
0,-16046.2977,0
-0.011861,-16775.31777,0
-7.670716,-18397.55538,0
0,-13594.02716,0
0,-16149.97417,0
0,-15750.23298,0
0,-19777.24194,0
0.668596,-17081.14595,0
1.548163,-16932.00134,0
0.316191,-17849.77658,0
0,-17890.21096,0
0,-16851.27734,1
0.179103,-16571.46528,0
0,-16507.87897,1
-9.132123,-16316.61703,1
1.605134,-16750.003,0
0,-16589.10494,0
0.050827,-16922.1967,0
1.622869,-15035.5749,0
-0.402143,-18026.82848,0
-0.118343,-16340.63927,0
-2.074856,-16749.23246,0
-0.530465,-17392.86377,0
1.239574,-15813.46803,0
1.728688,-15555.73928,1
0.498338,-14468.05691,0
-1.085439,-15187.71602,0
0,-15532.84227,1
-0.429479,-19184.52578,0
-0.496076,-16891.29573,0
0,-15653.15624,1
-0.742009,-17811.98224,0
-1.323454,-14839.75967,1
0,-15624.8826,0
0,-16058.26012,0
0,-17288.75188,0
-0.226988,-16444.43115,0
-1.13295,-17880.95391,1
-0.83076,-17539.01853,0
0.428808,-16418.3228,0
-0.864165,-17010.88654,1
-0.367263,-18175.35999,0
0.95443,-14907.81561,0
0,-16338.69296,0
0.503211,-16622.96479,1
0,-16503.0982,0
0,-17186.66593,0
-0.463233,-15311.89436,0
0,-16192.17963,0
0,-15259.28027,0
0,-16605.30992,0
-0.362739,-16293.94457,0
1.369128,-17588.90814,0
-0.288972,-16354.90947,0
-0.571333,-17310.28449,0
0,-16921.70887,0
1.775769,-16305.12671,0
0.031668,-16965.90586,1
0,-16926.52135,0
-0.131871,-17194.28469,0
-0.597213,-16748.56478,1
-0.342144,-18760.16959,1
0,-17596.10127,1
0.730689,-18637.34105,0
1.853713,-18928.04243,0
-0.702382,-15980.88181,1
0,-15770.10128,1
-0.60217,-17748.62714,0
0.34004,-17581.89827,0
0.939587,-13960.91196,0
0,-15410.10867,0
0,-15396.21996,0
1.186543,-16328.21904,1
-0.37226,-14323.4203,0
0.537276,-17636.35076,0
-0.518984,-15781.41497,0
-3.40306,-16365.01445,0
-0.832569,-15594.32594,0
0.710914,-17121.19976,0
-0.721482,-17525.02378,0
1.441586,-16458.55919,0
2.16582,-16582.20436,0
0,-16326.3219,0
-1.007152,-15556.23281,0
0.474964,-16858.23243,0
-1.472861,-15738.76109,1
0,-17176.17616,0
-1.439428,-16074.22452,0
-1.753093,-18160.16871,0
0,-14532.52837,0
-0.371677,-17367.38095,0
1.033061,-16631.87605,0
0,-17117.26662,0
0,-15543.29631,0
-0.060205,-15169.46844,0
-1.269922,-15084.64278,0
-0.61381,-16984.4088,0
0.868061,-15966.97874,0
-1.526141,-16192.21368,0
-1.071099,-15766.46369,0
0.692128,-18925.29271,0
-2.012508,-17749.49935,0
0,-17217.33425,0
-0.328862,-18702.3384,1
0.431568,-16850.3352,0
-1.117452,-17537.14049,0
-1.735948,-17141.31509,0
0.688438,-16205.3079,0
-0.212249,-18684.37286,0
0,-18482.3542,0
0,-16133.47737,1
-2.502536,-19088.27235,0
1.381708,-17726.45253,0
0,-17171.13938,0
-0.361396,-16684.71229,0
1.08572,-16409.31984,0
-2.414139,-16654.01761,0
-0.187041,-13404.57523,0
-0.341243,-17157.70793,0
-2.244654,-14775.29101,0
0,-15805.1364,0
1.999018,-16337.5812,0
0.119853,-17619.41304,0
-0.842401,-15473.75229,1
3.756521,-15301.81463,0
0.260556,-15547.75549,1
0,-17931.13976,0
1.268579,-15710.84361,0
-0.877632,-16622.52723,0
1.330109,-16025.82007,0
-17.8448,-19615.42392,0
-0.499917,-18381.41451,0
0.184415,-17392.2817,1
0.588729,-16973.05427,0
0.091489,-17687.60578,1
0.375277,-17861.65801,0
-0.459613,-17613.51998,0
0.183144,-22063.51171,0
0,-19964.77219,1
0,-18302.50248,0
-0.095077,-18145.48523,0
-1.060121,-17826.2876,0
-3.003799,-17242.23201,0
2.397535,-16481.60291,0
3.288076,-17715.01282,0
1.515621,-17052.68764,0
-0.296068,-18207.35257,1
-2.072856,-16070.61529,0
-1.439074,-16510.87949,0
2.093361,-17301.16086,0
-0.497136,-16486.07793,0
-1.88753,-15981.42772,0
0,-17483.7535,0
0.67102,-14786.94285,0
1.366886,-16947.92037,0
-0.106052,-17407.18623,0
-1.138188,-16209.23757,0
0.168164,-15803.4041,0
0.385114,-19047.87509,0
0,-17145.65964,1
0,-15282.68031,0
0,-16589.10494,0
-1.10096,-17320.41323,1
-6.198861,-15936.18914,1
0.050827,-16922.1967,0
0.020041,-18140.96497,0
0.421232,-14817.63092,0
-0.118343,-16340.63927,0
1.050725,-16173.84998,0
0,-15166.57112,0
-0.079194,-17021.89188,0
1.239574,-15813.46803,0
-0.650516,-16329.74485,0
-1.065136,-19057.10809,0
0.754233,-15465.68748,0
-0.079427,-16332.14562,1
0.909191,-15928.34845,1
0.129811,-17892.68796,0
0.156234,-17420.40041,0
0.620007,-15112.03399,0
0.423426,-16464.38852,1
-1.212519,-20264.39306,1
-0.83076,-17539.01853,0
-0.115543,-14289.61517,0
-8.613935,-17032.70691,1
0,-16503.0982,0
-0.332541,-16573.84744,0
-0.595806,-17252.71523,1
1.358977,-17807.84067,0
0,-17479.342,0
-0.571333,-17310.28449,0
-1.011988,-14863.24235,1
-0.621331,-15890.9014,0
-0.810914,-13858.34663,0
0,-16123.58411,0
0.835212,-17553.83842,0
1.613249,-15746.23484,0
0.675625,-18293.74901,0
0.114956,-17713.33277,0
0,-16926.52135,0
-0.597213,-16748.56478,1
0.730689,-18637.34105,0
